CAS,Tc,Pc,Vc,Zc,SMILES,Chemical,omega,Tc_error,Pc_error,Vc_error,ID,name,Tt,Pt,Tb,MW,Reference,Tm,Hfs,Hfl,Hfg,S0s,S0l,S0g,Hsub,Hfus,Hvap,AntoineTmin,AntoineTmax,AntoineA,AntoineB,AntoineC
10101-63-0,1865.07,15379000.0,0.0003025,0.3000020030514299,[Pb](I)I,lead iodide,0.487,,,,,,,,,,,,,,,,,,,,,,,,,
10102-03-1,515.51,6433000.0,0.00018256,0.2739983194734306,[O-][N+](=O)O[N+]([O-])=O,nitrogen pentoxide,0.266,,,,,,,,,,,,,,,,,,,,,,,,,
10102-06-4,510.39,2949000.0,0.00037705,0.2620217699047154,[N+](=O)([O-])[O-].[U+2](=O)=O.[N+](=O)([O-])[O-],uranyl nitrate,,,,,,,,,,,,,,,,,,,,,,,,,,
10102-43-9,180.15,6480000.0,5.8e-05,0.2509195776811443,N=O,nitric oxide,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,
10102-44-0,431.15,10133000.0,8.249e-05,0.2331722002278066,[N+](=O)[O-],nitrogen dioxide,0.8511,,,,,,,,,,,,,,,,,,,,,,,,,
10108-64-2,2019.79,16655000.0,0.0003025,0.3000057739438616,[Cl-].[Cd+2].[Cl-],cadmium chloride,0.511,,,,,,,,,,,,,,,,,,,,,,,,,
10112-91-1,1115.0,20673000.0,0.00011749,0.2619964193742954,[Hg]Cl,mercury (I) chloride,,,,,,,,,,,,,,,,,,,,,,,,,,
10124-73-9,583.61,3160000.0,0.0004005,0.2608150770119998,ClC(=C)CCCC,2-chloro-1-hexene,0.341,,,,,,,,,,,,,,,,,,,,,,,,,
10130-91-3,655.0,3390000.0,0.0004788,0.2980426079163511,CC1(C(C(CCC1)C)O)C,"2,2,6-trimethylcyclohexanol",,,,,,,,,,,,,,,,,,,,,,,,,,
10136-52-4,916.0,1600000.0,0.0010007,0.2102297741331981,C(CCCCCCCC=CCCCCCCC)(=O)O,9-heptadecenoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,
10136-83-1,817.54,2480000.0,0.0006275,0.2289402829433303,CC1=CC=CC2=CC(=CC=C12)C(C)C,1-methyl-6-isopropylnaphthalene,0.507,,,,,,,,,,,,,,,,,,,,,,,,,
10137-80-1,730.0,2100000.0,0.0007559,0.2615330598236615,C(C)C(CNC1=CC=CC=C1)CCCC,N-(2-ethylhexyl)aniline,,,,,,,,,,,,,,,,,,,,,,,,,,
10137-96-9,636.0,2640000.0,0.0005259,0.2625522817685532,CC(COCCO)CCC,ethylene glycol mono-2-methylpentyl ether,,,,,,,,,,,,,,,,,,,,,,,,,,
10138-47-3,654.0,2640000.0,0.0005407,0.2625115178303199,C(C)C(CCCC)OCCO,2-(1-ethylamyloxy)ethanol,,,,,,,,,,,,,,,,,,,,,,,,,,
10138-87-1,690.0,2100000.0,0.0007118,0.2605517548851682,C(C)C(CCCC)OCCOCCO,2-(2-(1-ethylamyloxy)ethoxy)ethanol,,,,,,,,,,,,,,,,,,,,,,,,,,
10143-20-1,732.87,1565000.0,0.0008863,0.2276323395000287,CC(C)CC(O)CC(CC(C)C)CC(C)C,"2,8-dimethyl-6-isobutylnonanol-4",0.871,,,,,,,,,,,,,,,,,,,,,,,,,
10143-23-4,599.26,3149000.0,0.0004345,0.2746078616958198,CC(CO)C(CC)C,"2,3-dimethyl-1-pentanol",0.731,,,,,,,,,,,,,,,,,,,,,,,,,
10143-60-9,707.0,1440000.0,0.00091,0.2229206422178051,C(C)C(COCC(CCCC)CC)CCCC,bis(2-ethylhexyl) ether,0.934,,,,,,,,,,,,,,,,,,,,,,,,,
10192-32-2,814.11,826000.0,0.0013605,0.1660203476722179,C=CCCCCCCCCCCCCCCCCCCCCCC,1-tetracosene,0.721,,,,,,,,,,,,,,,,,,,,,,,,,
10192-93-5,810.0,1670000.0,0.001014,0.2514404945459894,CC(CC)(C(CC)(C1=CC=CC=C1)C)C1=CC=CC=C1,"3,4-dimethyl-3,4-diphenylhexane",0.698,,,,,,,,,,,,,,,,,,,,,,,,,
10203-28-8,704.8,2010000.0,0.000713,0.2445600456617224,CC(CCCCCCCCCC)O,2-dodecanol,0.631,,,,,,,,,,,,,,,,,,,,,,,,,
10203-30-2,712.9,1970000.0,0.0007045,0.2341447496582591,CCC(CCCCCCCCC)O,3-dodecanol,0.635,,,,,,,,,,,,,,,,,,,,,,,,,
10215-33-5,618.0,2940000.0,0.0004606,0.2635412514467282,C(CCC)OCCCO,3-butoxy-1-propanol,,,,,,,,,,,,,,,,,,,,,,,,,,
10222-95-4,697.15,2361000.0,0.000602,0.2452065469612529,CC1=C(C=C(C(=C1)C(C)C)C)C,"1,2,4-trimethyl-5-isopropylbenzene",0.437,,,,,,,,,,,,,,,,,,,,,,,,,
10233-13-3,708.0,1580000.0,0.0008421,0.2260233520999121,C(CCCCCCCCCCC)(=O)OC(C)C,isopropyl dodecanoate,,,,,,,,,,,,,,,,,,,,,,,,,,
10241-05-1,850.0,4720000.0,0.000369,0.2464423003891942,[Mo](Cl)(Cl)(Cl)(Cl)Cl,molybdenum (V) chloride,,,,,,,,,,,,,,,,,,,,,,,,,,
10250-47-2,618.0,2540000.0,0.000494,0.2441956961382053,C(C)(=O)OC(CC)(CC)C,3-methyl-3-pentyl acetate,0.54,,,,,,,,,,,,,,,,,,,,,,,,,
10250-52-9,708.27,4206000.0,0.0003735,0.2667637676354711,IC(CC)I,"1,1-diiodopropane",0.243,,,,,,,,,,,,,,,,,,,,,,,,,
10250-55-2,732.32,3764000.0,0.0004235,0.2617989794697367,IC(C(C)C)I,"1,1-diiodo-2-methylpropane",0.258,,,,,,,,,,,,,,,,,,,,,,,,,
10276-09-2,696.0,3300000.0,0.0003894,0.2220580196508675,CC(C(=O)O)(C=C)C,"2,2-dimethyl-3-butenoic acid",,,,,,,,,,,,,,,,,,,,,,,,,,
10288-13-8,659.19,4195000.0,0.0004275,0.3272075294229444,BrCC(C(C)C)Br,"1,2-dibromo-3-methylbutane",0.448,,,,,,,,,,,,,,,,,,,,,,,,,
10289-68-6,724.8,1835000.0,0.0007585,0.2309613364863833,CCC(CCCCCCCCCC)O,3-tridecanol,0.642,,,,,,,,,,,,,,,,,,,,,,,,,
10294-33-4,581.0,4866000.0,0.000272,0.2739874631007059,B(Br)(Br)Br,boron tribromide,0.216,,,,,,,,,,,,,,,,,,,,,,,,,
10294-34-5,451.95,3871000.0,0.0001483,0.1527705867213833,B(Cl)(Cl)Cl,boron trichloride,0.1505,,,,,,,,,,,,,,,,,,,,,,,,,
10294-48-1,565.78,5090000.0,0.00025323,0.2740003773541303,O=Cl(=O)(=O)OCl(=O)(=O)=O,chlorine heptoxide,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
10294-70-9,1635.64,13269000.0,0.00026852,0.2619949526825645,[Sn](I)I,tin (II) iodide,,,,,,,,,,,,,,,,,,,,,,,,,,
10297-57-1,643.93,2341000.0,0.0006035,0.2638796164708207,CC(C)(CCCCCCC)O,2-methyl-2-nonanol,0.819,,,,,,,,,,,,,,,,,,,,,,,,,
10307-61-6,584.0,2765000.0,0.0004445,0.2531161574017116,CCC(C)C(=O)OCC,"ethyl 2-methylbutanoate, (+)",0.456,,,,,,,,,,,,,,,,,,,,,,,,,
10321-71-8,696.0,3300000.0,0.0003894,0.2220580196508675,CC(C=CC(=O)O)C,4-methyl-2-pentenoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,
10339-67-0,635.0,3160000.0,0.0004518,0.2704116504350227,CC(CCC(C)=O)=CC,5-methyl-5-hepteN-2-one,,,,,,,,,,,,,,,,,,,,,,,,,,
10340-23-5,629.65,2467000.0,0.0005338,0.2515442105320388,C(C\C=C/CCCCC)O,cis-3-noneN-1-ol,0.541,,,,,,,,,,,,,,,,,,,,,,,,,
10342-97-9,561.82,2967000.0,0.0004535,0.2880470668652537,CN(C(C)C)C(C)C,methyldiisopropylamine,0.376,,,,,,,,,,,,,,,,,,,,,,,,,
10359-64-5,585.0,3400000.0,0.00037,0.2586369617841869,CC(SC)CC,3-methyl-2-thiapentane,0.266,,,,,,,,,,,,,,,,,,,,,,,,,
10377-51-2,2370.0,17000000.0,0.0003025,0.2609707113110627,[I-].[Li+],lithium iodide,0.457,,,,,,,,,,,,,,,,,,,,,,,,,
10377-60-3,989.0,,,,[N+](=O)([O-])[O-].[Mg+2].[N+](=O)([O-])[O-],magnesium nitrate,,,,,,,,,,,,,,,,,,,,,,,,,,
10403-60-8,633.36,3518000.0,0.0003895,0.2602067031280801,ClC(C)C(C)(Cl)Cl,"2,3,3-trichlorobutane",0.271,,,,,,,,,,,,,,,,,,,,,,,,,
10405-27-3,403.0,9951000.0,8.906e-05,0.2644905659056741,N(F)F,difluoramine,,,,,,,,,,,,,,,,,,,,,,,,,,
10422-35-2,590.01,3806000.0,0.0003715,0.2882265905547475,BrCC(CC)C,1-bromo-2-methylbutane,0.359,,,,,,,,,,,,,,,,,,,,,,,,,
10424-38-1,587.0,5270000.0,0.0002669,0.2881953058363916,CC(N)CN,"1,2-propanediamine, (±)",0.474,,,,,,,,,,,,,,,,,,,,,,,,,
10428-64-5,665.93,4211000.0,0.0004285,0.325891702004547,BrCC(CC)(C)Br,"1,2-dibromo-2-methylbutane",0.414,,,,,,,,,,,,,,,,,,,,,,,,,
10435-81-1,648.0,2537000.0,0.0005247,0.2470713228408331,CCCCCCC(C)S,"2-octanethiol, (±)",0.401,,,,,,,,,,,,,,,,,,,,,,,,,
10436-75-6,690.0,2985000.0,0.0005255,0.2734222041829468,CC1=CC=C(NC(C)C)C=C1,4-methyl-N-isopropylaniline,0.69,,,,,,,,,,,,,,,,,,,,,,,,,
10473-14-0,573.0,4550000.0,0.0002584,0.2467829201934273,CC(C(C)O)=C,3-methyl-3-buteN-2-ol,,,,,,,,,,,,,,,,,,,,,,,,,,
10478-12-3,592.33,2830000.0,0.000428,0.2459417678016502,CC(C(=O)OC)=CCC,methyl 2-methyl-2-pentenoate,0.432,,,,,,,,,,,,,,,,,,,,,,,,,
10486-19-8,724.0,2350000.0,0.000738,0.2881054493792815,C(CCCCCCCCCCCC)=O,1-tridecanal,0.716,,,,,,,,,,,,,,,,,,,,,,,,,
10488-25-2,655.0,3390000.0,0.0004788,0.2980426079163511,C(C)(C)[C@@H]1[C@@H](CCCC1)O,cis-2-isopropylcyclohexanol,,,,,,,,,,,,,,,,,,,,,,,,,,
10495-45-1,767.0,2540000.0,0.000569,0.2266294965437421,C(C(C)C)S(=O)(=O)CC(C)C,diisobutyl sulfone,0.688,,,,,,,,,,,,,,,,,,,,,,,,,
10496-15-8,747.1,1833000.0,0.0008155,0.2406431527907239,CCCCCCSSCCCCCC,"7,8-dithiatetradecane",0.692,,,,,,,,,,,,,,,,,,,,,,,,,
10496-16-9,765.96,1565000.0,0.0009275,0.2279229118463509,CCCCCCCSSCCCCCCC,"8,9-dithiahexadecane",0.758,,,,,,,,,,,,,,,,,,,,,,,,,
10496-18-1,820.08,1038000.0,0.0012635,0.1923455726016373,CCCCCCCCCCSSCCCCCCCCCC,"11,12-dithiadocosane",0.83,,,,,,,,,,,,,,,,,,,,,,,,,
10519-33-2,675.0,2560000.0,0.0005842,0.2664793498205318,CC(C=CCCCCCC)=O,3-deceN-2-one,,,,,,,,,,,,,,,,,,,,,,,,,,
10522-26-6,712.9,1970000.0,0.0007045,0.2341447496582591,CC(CO)CCCCCCCCC,2-methyl-1-undecanol,0.635,,,,,,,,,,,,,,,,,,,,,,,,,
10523-96-3,569.17,3510000.0,0.0003465,0.2570006189509093,ClCCC(=C)C,4-chloro-2-methyl-1-butene,0.281,,,,,,,,,,,,,,,,,,,,,,,,,
10524-01-3,554.87,3522000.0,0.0003395,0.2591813219300617,ClCC(C=C)C,4-chloro-3-methyl-1-butene,0.277,,,,,,,,,,,,,,,,,,,,,,,,,
10524-07-9,576.34,3530000.0,0.0003445,0.2537762551308837,ClCC/C=C/C,5-chloro-trans-2-pentene,0.296,,,,,,,,,,,,,,,,,,,,,,,,,
10524-08-0,562.47,3522000.0,0.0003395,0.255679307517438,ClC(CC=C)C,4-chloro-1-pentene,0.277,,,,,,,,,,,,,,,,,,,,,,,,,
10524-70-6,616.63,2844000.0,0.0004915,0.2726429543809959,CC(CCO)(CCC)C,"3,3-dimethyl-1-hexanol",0.738,,,,,,,,,,,,,,,,,,,,,,,,,
10524-71-7,608.48,2844000.0,0.0004915,0.2762947425715776,CC(CCO)(CC)CC,3-methyl-3-ethyl-1-pentanol,0.738,,,,,,,,,,,,,,,,,,,,,,,,,
10525-37-8,794.6,950000.0,0.00117,0.1682390166498741,C(CCCCCCCCCCCCCCCCCCC)N,eicosylamine,0.98,,,,,,,,,,,,,,,,,,,,,,,,,
10544-63-5,569.0,3250000.0,0.000376,0.2583002071392113,C(C=CC)(=O)OCC,ethyl 2-butenoate,0.434,,,,,,,,,,,,,,,,,,,,,,,,,
10544-72-6,431.15,10133000.0,8.249e-05,0.2331722002278066,[O-][N+](=O)[N+]([O-])=O,nitrogen tetraoxide,0.8533,,,,,,,,,,,,,,,,,,,,,,,,,
10544-73-7,425.0,6990000.0,0.000195,0.3857346671552653,[O-][N+](=O)N=O,nitrogen trioxide,0.4312,,,,,,,,,,,,,,,,,,,,,,,,,
10545-99-0,542.0,6680000.0,0.000183,0.2712651987055904,S(Cl)Cl,sulfur dichloride,0.2561,,,,,,,,,,,,,,,,,,,,,,,,,
10557-44-5,550.28,2718000.0,0.0004515,0.2682188483031683,CC(C)\C=C/C(C)C,"2,5-dimethyl-cis3-hexene",0.317,,,,,,,,,,,,,,,,,,,,,,,,,
10570-69-1,713.32,3318000.0,0.0004215,0.2358062841423049,CC1=C(C(=CC(=C1)CC)C)O,"2,6-dimethyl-4-ethylphenol",0.54,,,,,,,,,,,,,,,,,,,,,,,,,
10574-36-4,549.51,2976000.0,0.0004085,0.2660818200506304,CCC\C(C)=C/C,3-methyl-cis2-hexene,0.307,,,,,,,,,,,,,,,,,,,,,,,,,
10574-37-5,553.47,2993000.0,0.0004095,0.2663375204875765,CC(C)=C(CC)C,"2,3-dimethyl-2-pentene",0.282,,,,,,,,,,,,,,,,,,,,,,,,,
10575-56-1,592.43,2894000.0,0.0004795,0.2817188524200408,CC(C(C)O)C(C)(C)C,"3,4,4-trimethyl-2-pentanol",0.674,,,,,,,,,,,,,,,,,,,,,,,,,
10575-87-8,654.02,2614000.0,0.0005195,0.2497272419718599,ClCC(CCCCC)Cl,"1,2-dichloroheptane",0.442,,,,,,,,,,,,,,,,,,,,,,,,,
10580-52-6,1918.64,,,,[Cl-].[V+2].[Cl-],vanadium (II) chloride,,,,,,,,,,,,,,,,,,,,,,,,,,
10588-10-0,629.0,2330000.0,0.000547,0.2437016203903096,C(CCCC)(=O)OCC(C)C,2-methylpropyl pentanoate,0.596,,,,,,,,,,,,,,,,,,,,,,,,,
11069-19-5,640.0,3798000.0,0.000332,0.2369620973096168,ClC(=CCC)Cl,dichlorobutene,0.302,,,,,,,,,,,,,,,,,,,,,,,,,
12002-48-1,726.09,3831000.0,0.0004053,0.2571959438168373,ClC=1C(=C(C=CC1)Cl)Cl,trichlorobenzene,0.374,,,,,,,,,,,,,,,,,,,,,,,,,
12027-06-4,1104.32,1818000.0,0.0015153,0.3000291001394246,[I-].[NH4+],ammonium iodide,,,,,,,,,,,,,,,,,,,,,,,,,,
12037-82-0,1167.97,3253000.0,0.00078199,0.2619505953289116,P12SP3SP(S1)SP(=S)(S2)S3,phosphorus heptasulfide,,,,,,,,,,,,,,,,,,,,,,,,,,
12069-94-2,7689.49,81886000.0,0.00020455,0.2619855989671114,C.[Nb],niobium carbide,,,,,,,,,,,,,,,,,,,,,,,,,,
12070-06-3,8605.72,,,,C.[Ta],tantalum carbide,,,,,,,,,,,,,,,,,,,,,,,,,,
12071-33-9,7688.33,80583000.0,0.00020783,0.2619904544356412,[U][C-]#[C],uranium carbide,,,,,,,,,,,,,,,,,,,,,,,,,,
12124-97-9,1089.82,1794000.0,0.0015153,0.3000074939674987,[Br-].[NH4+],ammonium bromide,,,,,,,,,,,,,,,,,,,,,,,,,,
12124-99-1,499.1,822000.0,0.0015153,0.3001571449972181,S.[NH4+],ammonium hydrogensulfide,,,,,,,,,,,,,,,,,,,,,,,,,,
12125-02-9,882.0,1640000.0,0.0013415,0.3000072533280044,[Cl-].[NH4+],ammonium chloride,3.92,,,,,,,,,,,,,,,,,,,,,,,,,
12125-09-6,539.7,7761000.0,0.0001584,0.2739594322806687,[I-].[PH4+],phosphonium iodide,0.326,,,,,,,,,,,,,,,,,,,,,,,,,
12165-69-4,1224.35,8155000.0,0.00032702,0.2619741916349241,[P+]=S,phosphorus (III) sulfide,,,,,,,,,,,,,,,,,,,,,,,,,,
12211-52-8,491.32,10947000.0,0.00010224,0.2739790343554797,[C-]#N.[NH4+],ammonium cyanide,0.425,,,,,,,,,,,,,,,,,,,,,,,,,
12279-90-2,1314.59,2847000.0,0.00052203,0.1359747971237502,[As]=S,arsenic sulfide,,,,,,,,,,,,,,,,,,,,,,,,,,
12440-00-5,714.86,5208000.0,0.00031269,0.2739868921646176,O1P2OP3OP1OP(O2)O3,phosphorous (III) oxide,0.218,,,,,,,,,,,,,,,,,,,,,,,,,
12504-41-5,2033.65,29895000.0,0.00014818,0.2619857997010597,[Si]=S,silicon monosulfide,,,,,,,,,,,,,,,,,,,,,,,,,,
13006-29-6,709.89,2307000.0,0.0006835,0.2671535010038448,C(C(CCCCCCCCC)O)O,"1,2-undecanediol",1.317,,,,,,,,,,,,,,,,,,,,,,,,,
13007-92-6,690.8,5696000.0,0.0003025,0.2999914282466975,[Cr].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+],chromium carbonyl,0.193,,,,,,,,,,,,,,,,,,,,,,,,,
13019-20-0,624.0,2640000.0,0.000469,0.2386481075636245,CC(C)C(CCCC)=O,2-methyl-3-heptanone,0.528,,,,,,,,,,,,,,,,,,,,,,,,,
13019-22-2,643.0,2300000.0,0.0005276,0.2269799337437748,C(CCCCCCCC=C)O,9-deceN-1-ol,,,,,,,,,,,,,,,,,,,,,,,,,,
13021-15-3,700.0,2750000.0,0.0005661,0.2674814221737712,CN(C1=C(C=C(C=C1C)C)C)C,"N,N,2,4,6-pentamethylaniline",,,,,,,,,,,,,,,,,,,,,,,,,,
13023-60-4,605.76,2844000.0,0.0004915,0.2775353687268118,C(C)C(CO)(CC)CC,"2,2-diethyl-1-butanol",0.738,,,,,,,,,,,,,,,,,,,,,,,,,
13024-80-1,913.77,638000.0,0.0017195,0.1443948746932239,C(CCCCCCCCCCCCCCCCCCCCCCCCC)C1=CC=CC=C1,hexacosylbenzene,,,,,,,,,,,,,,,,,,,,,,,,,,
13038-21-6,629.65,2467000.0,0.0005338,0.2515442105320388,C(CCCCCCC=C)O,8-noneN-1-ol,0.541,,,,,,,,,,,,,,,,,,,,,,,,,
13054-87-0,571.82,4140000.0,0.0003,0.2612330190673039,NC(CO)CC,"2-amino-1-butanol, (±)-",0.711,,,,,,,,,,,,,,,,,,,,,,,,,
13065-07-1,737.62,2773000.0,0.0005485,0.248004540864691,CC1CC2=CC(=CC=C2CC1)C,"1,2,3,4-tetrahydro-2,7-dimethylnaphthalene",0.424,,,,,,,,,,,,,,,,,,,,,,,,,
13093-04-4,715.0,3150000.0,0.0005253,0.2783413489894036,CNCCCCCCNC,"N,N'-dimethyl-1,6-hexanediamine",,,,,,,,,,,,,,,,,,,,,,,,,,
13116-53-5,662.36,3741000.0,0.0003885,0.2639067198554632,ClCC(CCl)(Cl)Cl,"1,2,2,3-tetrachloropropane",0.31,,,,,,,,,,,,,,,,,,,,,,,,,
13116-60-4,654.51,3778000.0,0.0003825,0.265547930798487,ClC(C(C)(Cl)Cl)Cl,"1,1,2,2-tetrachloropropane",0.28,,,,,,,,,,,,,,,,,,,,,,,,,
13138-51-7,690.0,3400000.0,0.0004395,0.260468087159921,ClCC(C(C)(Cl)Cl)Cl,"1,2,3,3-tetrachlorobutane",,,,,,,,,,,,,,,,,,,,,,,,,,
13147-06-3,856.0,1800000.0,0.000839,0.2121907833943047,C(CCCCCCCC=CCCCC)(=O)O,9-tetradecenoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,
13150-81-7,638.02,1805000.0,0.0006955,0.2366496479618974,CC(C)CCCC(CCCC)C,"2,6-dimethyldecane",0.519,,,,,,,,,,,,,,,,,,,,,,,,,
13151-04-7,560.59,2668000.0,0.0004585,0.2624494299433736,CC(CCC=C)CC,5-methyl-1-heptene,0.357,,,,,,,,,,,,,,,,,,,,,,,,,
13151-05-8,559.87,2668000.0,0.0004585,0.2627869432760387,CC(CC=C)CCC,4-methyl-1-heptene,0.357,,,,,,,,,,,,,,,,,,,,,,,,,
13151-17-2,538.78,2986000.0,0.0004015,0.2676268620610794,CC(C\C=C/C)C,5-methyl-cis2-hexene,0.302,,,,,,,,,,,,,,,,,,,,,,,,,
13151-27-4,637.68,2016000.0,0.0006335,0.240879680137133,CC(=C)CCCCCCCC,2-methyl-1-decene,0.491,,,,,,,,,,,,,,,,,,,,,,,,,
13151-34-3,632.86,1948000.0,0.0006455,0.2389699909787238,CC(CC)CCCCCCC,3-methyldecane,0.507,,,,,,,,,,,,,,,,,,,,,,,,,
13151-35-4,627.4,1948000.0,0.0006455,0.2410496469410187,CC(CCCC)CCCCC,5-methyldecane,0.507,,,,,,,,,,,,,,,,,,,,,,,,,
13154-12-6,609.39,3573000.0,0.0004135,0.291594294308616,Br\C=C/CCCC,cis-1-bromo-1-hexene,0.402,,,,,,,,,,,,,,,,,,,,,,,,,
13154-13-7,609.39,3573000.0,0.0004135,0.291594294308616,Br\C=C\CCCC,trans-1-bromo-1-hexene,0.402,,,,,,,,,,,,,,,,,,,,,,,,,
13163-73-0,710.0,2750000.0,0.0005195,0.2420057651026964,CC1CCC(CC1=O)C(C)C,"trans-2-methyl-5-isopropylcyclohexanone, (2S)",,,,,,,,,,,,,,,,,,,,,,,,,,
13172-91-3,564.74,2694000.0,0.0004588,0.2632317469875795,CC(C=CCC)CC,5-methyl-3-heptene,0.328,,,,,,,,,,,,,,,,,,,,,,,,,
13175-27-4,627.98,3468000.0,0.0004595,0.3052000546019235,C(CCCCC(C)O)O,"1,6-heptanediol",1.245,,,,,,,,,,,,,,,,,,,,,,,,,
13187-99-0,726.55,1889000.0,0.0007695,0.2406250792663387,BrC(C)CCCCCCCCCC,2-bromododecane,0.69,,,,,,,,,,,,,,,,,,,,,,,,,
13205-44-2,340.03,5503000.0,0.00014074,0.2739464260849604,C(=O)=B,borine carbonyl,0.188,,,,,,,,,,,,,,,,,,,,,,,,,
13205-60-2,538.12,3181000.0,0.0004005,0.2847428784231399,C(C)NCC(C)C,ethylisobutylamine,0.432,,,,,,,,,,,,,,,,,,,,,,,,,
13231-81-7,606.68,3121000.0,0.0004405,0.272549768986809,CC(CCO)CCC,3-methyl-1-hexanol,0.764,,,,,,,,,,,,,,,,,,,,,,,,,
13250-12-9,503.5,3945000.0,0.0002999,0.2826114890744825,[C@@H](C)(CC)N,(R)-(-)-sec-butylamine,0.331,,,,,,,,,,,,,,,,,,,,,,,,,
13254-34-7,598.01,2595000.0,0.0005415,0.2826136875025096,CC(C)(CCCC(C)C)O,"2,6-dimethyl-2-heptanol",0.748,,,,,,,,,,,,,,,,,,,,,,,,,
13269-52-8,509.0,3170000.0,0.000351,0.2629144229575442,CC\C=C\CC,trans-3-hexene,0.285,,,,,,,,,,,,,,,,,,,,,,,,,
13279-85-1,614.26,3485000.0,0.0003955,0.2698751208309227,ClC(CCC)(Cl)Cl,"1,1,1-trichlorobutane",0.3,,,,,,,,,,,,,,,,,,,,,,,,,
13279-87-3,628.34,3472000.0,0.0003945,0.2621789569205239,ClC(CC(C)Cl)Cl,"1,1,3-trichlorobutane",0.332,,,,,,,,,,,,,,,,,,,,,,,,,
13280-60-9,633.65,3485000.0,0.0003955,0.2616168101027422,ClCCC(C)(Cl)Cl,"1,3,3-trichlorobutane",0.3,,,,,,,,,,,,,,,,,,,,,,,,,
13281-11-3,672.0,2300000.0,0.000582,0.2395782358038587,CC(CCCCCCC)S,2-nonanethiol,0.473,,,,,,,,,,,,,,,,,,,,,,,,,
13283-01-7,923.0,4975000.0,0.000422,0.273570743005906,[W](Cl)(Cl)(Cl)(Cl)(Cl)Cl,tungsten (VI) chloride,,,,,,,,,,,,,,,,,,,,,,,,,,
13286-90-3,607.44,3196000.0,0.0004195,0.2654612676109471,CC(CCSC)C,5-methyl-2-thiahexane,0.351,,,,,,,,,,,,,,,,,,,,,,,,,
13286-91-4,608.92,3196000.0,0.0004195,0.2648160553070908,CC(SC)CCC,3-methyl-2-thiahexane,0.351,,,,,,,,,,,,,,,,,,,,,,,,,
13286-92-5,632.0,3130000.0,0.000435,0.2591089003297842,CC(SC)(CC)C,"3,3-dimethyl-2-thiapentane",0.284,,,,,,,,,,,,,,,,,,,,,,,,,
13287-09-7,856.76,818000.0,0.0014695,0.1687444612860823,C1(CCCCC1)C(CCCCCCCCCCCCCCC)C1CCCCC1,"1,1-dicyclohexylhexadecane",0.704,,,,,,,,,,,,,,,,,,,,,,,,,
13287-19-9,638.89,1817000.0,0.0006895,0.2358462211854319,CC(C)C(CCCCC)C(C)C,2-methyl-3-isopropyloctane,0.491,,,,,,,,,,,,,,,,,,,,,,,,,
13294-71-8,568.74,4555000.0,0.0003018,0.2907097904224786,BrC(C)=CC,2-bromo-2-butene,0.301,,,,,,,,,,,,,,,,,,,,,,,,,
13320-56-4,665.55,4152000.0,0.0004335,0.3252606861431331,BrC(CCCC)Br,"1,1-dibromopentane",0.48,,,,,,,,,,,,,,,,,,,,,,,,,
13325-10-5,571.82,4140000.0,0.0003,0.2612330190673039,NCCCCO,4-amino-1-butanol,0.711,,,,,,,,,,,,,,,,,,,,,,,,,
13329-71-0,783.99,976000.0,0.001247,0.1867117127725617,C(C)(C)NCCCCCCCCCCCCCCCCCC,isopropyloctadecylamine,0.817,,,,,,,,,,,,,,,,,,,,,,,,,
13343-98-1,618.0,2940000.0,0.0004606,0.2635412514467282,C(CCC)OCCOC,1-butoxy-2-methoxyethane,,,,,,,,,,,,,,,,,,,,,,,,,,
13360-61-7,708.0,1570000.0,0.000875,0.2333674403106566,C=CCCCCCCCCCCCCC,1-pentadecene,0.684,,,,,,,,,,,,,,,,,,,,,,,,,
13360-63-9,548.52,3153000.0,0.0004065,0.2810333551380246,C(C)NCCCC,ethylbutylamine,0.463,,,,,,,,,,,,,,,,,,,,,,,,,
13361-63-2,538.28,3368000.0,0.0003785,0.2848364326005177,CC(CC#C)(C)C,"4,4-dimethyl-1-pentyne",0.21,,,,,,,,,,,,,,,,,,,,,,,,,
13362-52-2,759.19,1920000.0,0.0008015,0.2437923599206394,C(CCCCCCCCCCCCO)O,"1,13-tridecanediol",1.324,,,,,,,,,,,,,,,,,,,,,,,,,
13362-80-6,784.5,3353000.0,0.0005145,0.2644793686714786,CC1=CC=NC2=C(C=CC=C12)C,"4,8-dimethylquinoline",0.497,,,,,,,,,,,,,,,,,,,,,,,,,
13364-16-4,580.19,3345000.0,0.0003945,0.2735512511337128,NCC(CCC)C,1-amino-2-methylpentane,0.451,,,,,,,,,,,,,,,,,,,,,,,,,
13368-65-5,650.0,3550000.0,0.0003776,0.2480349022887283,C[C@H]1CC(CCC1)=O,(R)-(+)-3-methylcyclohexanone,,,,,,,,,,,,,,,,,,,,,,,,,,
13373-83-6,797.2,850000.0,0.001331,0.1706850588027949,C(CCC)(=O)OCCCCCCCCCCCCCCCCCC,octadecyl butanoate,,,,,,,,,,,,,,,,,,,,,,,,,,
